driver_id,driver_name,month,deliveries,failures,failure_rate,revenue
WDID10479,Rebecca Duffy,2023-06,2,0,0.0,476.63
WDID10479,Rebecca Duffy,2023-07,1,1,1.0,143.7
WDID10479,Rebecca Duffy,2023-11,1,1,1.0,300.1
WDID10479,Rebecca Duffy,2023-12,2,0,0.0,725.29
WDID10480,Dr. Elizabeth Cooper DDS,2023-01,1,0,0.0,250.68
WDID10480,Dr. Elizabeth Cooper DDS,2023-02,3,2,0.6666666666666666,735.4
WDID10480,Dr. Elizabeth Cooper DDS,2023-05,1,0,0.0,92.93
WDID10480,Dr. Elizabeth Cooper DDS,2023-06,2,1,0.5,370.52
WDID10480,Dr. Elizabeth Cooper DDS,2023-09,3,0,0.0,1112.35
WDID10480,Dr. Elizabeth Cooper DDS,2023-10,1,1,1.0,465.58
WDID10481,Stephanie Johnson,2023-04,4,1,0.25,1660.07
WDID10481,Stephanie Johnson,2023-05,1,1,1.0,955.94
WDID10481,Stephanie Johnson,2023-08,1,1,1.0,143.25
WDID10481,Stephanie Johnson,2023-09,2,0,0.0,565.49
WDID10481,Stephanie Johnson,2023-10,1,0,0.0,401.08
WDID10481,Stephanie Johnson,2023-11,1,0,0.0,222.65
WDID10481,Stephanie Johnson,2023-12,1,1,1.0,102.79
WDID10482,Robert Jones,2023-01,2,1,0.5,439.61
WDID10482,Robert Jones,2023-06,1,0,0.0,42.99
WDID10482,Robert Jones,2023-07,2,1,0.5,750.81
WDID10482,Robert Jones,2023-08,2,0,0.0,664.42
WDID10482,Robert Jones,2023-09,1,1,1.0,930.81
WDID10482,Robert Jones,2023-10,1,0,0.0,758.94
WDID10482,Robert Jones,2023-11,1,1,1.0,69.85
WDID10482,Robert Jones,2023-12,1,0,0.0,209.49
WDID10483,Glenn Anderson,2023-01,1,1,1.0,870.64
WDID10483,Glenn Anderson,2023-02,3,2,0.6666666666666666,752.37
WDID10483,Glenn Anderson,2023-03,1,0,0.0,40.5
WDID10483,Glenn Anderson,2023-09,2,1,0.5,650.6700000000001
WDID10483,Glenn Anderson,2023-10,2,0,0.0,1150.8799999999999
WDID10483,Glenn Anderson,2023-11,1,0,0.0,369.16
WDID10483,Glenn Anderson,2023-12,1,0,0.0,289.4
WDID10484,Sean Walker,2023-05,2,1,0.5,955.1600000000001
WDID10484,Sean Walker,2023-06,1,0,0.0,268.72
WDID10484,Sean Walker,2023-08,1,0,0.0,266.77
WDID10484,Sean Walker,2023-09,2,1,0.5,952.55
WDID10484,Sean Walker,2023-10,3,1,0.3333333333333333,733.77
WDID10484,Sean Walker,2023-11,1,0,0.0,365.95
WDID10484,Sean Walker,2023-12,1,1,1.0,464.71
WDID10485,Gina Martinez,2023-01,1,0,0.0,138.38
WDID10485,Gina Martinez,2023-02,2,1,0.5,628.47
WDID10485,Gina Martinez,2023-03,1,1,1.0,473.47
WDID10485,Gina Martinez,2023-04,1,0,0.0,226.51
WDID10485,Gina Martinez,2023-05,1,0,0.0,257.91
WDID10485,Gina Martinez,2023-08,1,0,0.0,190.79
WDID10485,Gina Martinez,2023-09,1,1,1.0,238.15
WDID10485,Gina Martinez,2023-10,1,0,0.0,209.19
WDID10485,Gina Martinez,2023-11,1,1,1.0,881.59
WDID10485,Gina Martinez,2023-12,1,0,0.0,363.98
WDID10486,Taylor Pope,2023-02,2,0,0.0,438.30999999999995
WDID10486,Taylor Pope,2023-03,1,1,1.0,159.83
WDID10486,Taylor Pope,2023-05,3,1,0.3333333333333333,742.19
WDID10486,Taylor Pope,2023-07,2,2,1.0,221.26
WDID10486,Taylor Pope,2023-08,2,0,0.0,509.38
WDID10486,Taylor Pope,2023-10,1,0,0.0,320.17
WDID10487,Jack Williams,2023-01,1,1,1.0,242.02
WDID10487,Jack Williams,2023-03,2,1,0.5,332.3
WDID10487,Jack Williams,2023-04,1,0,0.0,224.98
WDID10487,Jack Williams,2023-05,1,1,1.0,590.65
WDID10487,Jack Williams,2023-06,1,0,0.0,453.36
WDID10487,Jack Williams,2023-09,3,0,0.0,637.2
WDID10487,Jack Williams,2023-11,1,0,0.0,967.63
WDID10487,Jack Williams,2023-12,1,1,1.0,338.14
WDID10488,Scott Alvarez,2023-02,1,1,1.0,101.77
WDID10488,Scott Alvarez,2023-03,1,0,0.0,246.91
WDID10488,Scott Alvarez,2023-06,1,0,0.0,443.64
WDID10488,Scott Alvarez,2023-07,3,1,0.3333333333333333,702.39
WDID10488,Scott Alvarez,2023-08,1,0,0.0,161.3
WDID10488,Scott Alvarez,2023-09,1,0,0.0,173.27
WDID10488,Scott Alvarez,2023-10,2,1,0.5,583.9200000000001
WDID10488,Scott Alvarez,2023-11,1,1,1.0,76.57
WDID10489,Jessica Patterson,2023-02,1,0,0.0,159.43
WDID10489,Jessica Patterson,2023-04,3,2,0.6666666666666666,411.18
WDID10489,Jessica Patterson,2023-05,1,0,0.0,184.94
WDID10489,Jessica Patterson,2023-06,1,0,0.0,406.68
WDID10489,Jessica Patterson,2023-08,1,0,0.0,243.23
WDID10489,Jessica Patterson,2023-09,1,1,1.0,485.74
WDID10489,Jessica Patterson,2023-10,2,0,0.0,609.68
WDID10489,Jessica Patterson,2023-12,1,1,1.0,218.66
WDID10490,Joan Brooks,2023-01,2,2,1.0,569.89
WDID10490,Joan Brooks,2023-02,2,0,0.0,159.79
WDID10490,Joan Brooks,2023-03,1,1,1.0,384.35
WDID10490,Joan Brooks,2023-04,2,0,0.0,342.9
WDID10490,Joan Brooks,2023-05,1,0,0.0,134.54
WDID10490,Joan Brooks,2023-06,1,1,1.0,333.51
WDID10490,Joan Brooks,2023-09,1,0,0.0,384.18
WDID10490,Joan Brooks,2023-11,1,0,0.0,147.43
WDID10491,Cristina Martin,2023-02,1,1,1.0,101.98
WDID10491,Cristina Martin,2023-03,1,1,1.0,347.85
WDID10491,Cristina Martin,2023-04,1,0,0.0,383.46
WDID10491,Cristina Martin,2023-06,1,0,0.0,119.41
WDID10491,Cristina Martin,2023-08,1,0,0.0,179.7
WDID10491,Cristina Martin,2023-09,1,0,0.0,214.67
WDID10491,Cristina Martin,2023-10,2,0,0.0,258.69
WDID10491,Cristina Martin,2023-12,3,2,0.6666666666666666,941.22
WDID10492,Christie Ramirez,2023-03,1,0,0.0,109.44
WDID10492,Christie Ramirez,2023-06,3,1,0.3333333333333333,636.03
WDID10492,Christie Ramirez,2023-08,2,1,0.5,661.37
WDID10492,Christie Ramirez,2023-09,2,2,1.0,642.66
WDID10492,Christie Ramirez,2023-10,1,0,0.0,90.76
WDID10492,Christie Ramirez,2023-11,1,0,0.0,290.26
WDID10492,Christie Ramirez,2023-12,1,0,0.0,109.61
WDID10493,Justin Reynolds,2023-01,1,1,1.0,631.71
WDID10493,Justin Reynolds,2023-03,1,1,1.0,94.36
WDID10493,Justin Reynolds,2023-05,2,1,0.5,757.72
WDID10493,Justin Reynolds,2023-06,1,0,0.0,368.71
WDID10493,Justin Reynolds,2023-07,2,1,0.5,449.54999999999995
WDID10493,Justin Reynolds,2023-08,1,0,0.0,104.7
WDID10493,Justin Reynolds,2023-10,2,0,0.0,246.81
WDID10493,Justin Reynolds,2023-11,1,0,0.0,142.55
WDID10494,Doris Li,2023-02,2,0,0.0,457.59999999999997
WDID10494,Doris Li,2023-03,1,0,0.0,339.21
WDID10494,Doris Li,2023-04,1,0,0.0,92.13
WDID10494,Doris Li,2023-05,1,1,1.0,462.34
WDID10494,Doris Li,2023-06,1,0,0.0,141.63
WDID10494,Doris Li,2023-09,1,0,0.0,58.23
WDID10494,Doris Li,2023-11,3,2,0.6666666666666666,1685.32
WDID10494,Doris Li,2023-12,1,1,1.0,241.84
WDID10495,Priscilla White,2023-01,1,0,0.0,257.1
WDID10495,Priscilla White,2023-03,2,1,0.5,1664.5800000000002
WDID10495,Priscilla White,2023-04,1,1,1.0,41.23
WDID10495,Priscilla White,2023-06,2,1,0.5,895.8100000000001
WDID10495,Priscilla White,2023-08,2,0,0.0,404.11
WDID10495,Priscilla White,2023-09,1,0,0.0,125.24
WDID10495,Priscilla White,2023-10,2,1,0.5,488.67
WDID10496,Keith Coffey,2023-03,1,0,0.0,96.77
WDID10496,Keith Coffey,2023-05,1,1,1.0,427.41
WDID10496,Keith Coffey,2023-07,1,0,0.0,447.69
WDID10496,Keith Coffey,2023-08,2,2,1.0,1039.59
WDID10496,Keith Coffey,2023-09,1,0,0.0,33.78
WDID10496,Keith Coffey,2023-10,2,1,0.5,335.81
WDID10496,Keith Coffey,2023-11,1,0,0.0,313.42
WDID10496,Keith Coffey,2023-12,2,0,0.0,254.11
WDID10497,Heather Davis,2023-01,1,0,0.0,29.64
WDID10497,Heather Davis,2023-03,1,1,1.0,334.21
WDID10497,Heather Davis,2023-04,2,0,0.0,514.3
WDID10497,Heather Davis,2023-05,1,0,0.0,289.79
WDID10497,Heather Davis,2023-06,1,0,0.0,20.17
WDID10497,Heather Davis,2023-09,1,0,0.0,496.54
WDID10497,Heather Davis,2023-11,2,2,1.0,177.64999999999998
WDID10497,Heather Davis,2023-12,2,1,0.5,438.2
WDID10498,Alan Woodward,2023-03,2,1,0.5,471.22
WDID10498,Alan Woodward,2023-04,1,0,0.0,471.24
WDID10498,Alan Woodward,2023-05,1,0,0.0,128.46
WDID10498,Alan Woodward,2023-06,1,1,1.0,154.48
WDID10498,Alan Woodward,2023-07,1,0,0.0,36.49
WDID10498,Alan Woodward,2023-08,3,1,0.3333333333333333,913.23
WDID10498,Alan Woodward,2023-11,2,1,0.5,935.21
WDID10499,Brian Wheeler IV,2023-01,1,1,1.0,486.14
WDID10499,Brian Wheeler IV,2023-02,2,0,0.0,295.97
WDID10499,Brian Wheeler IV,2023-04,1,0,0.0,452.13
WDID10499,Brian Wheeler IV,2023-06,1,1,1.0,48.37
WDID10499,Brian Wheeler IV,2023-07,2,1,0.5,996.58
WDID10499,Brian Wheeler IV,2023-08,1,0,0.0,459.31
WDID10499,Brian Wheeler IV,2023-09,1,0,0.0,286.58
WDID10499,Brian Wheeler IV,2023-10,1,0,0.0,434.32
WDID10499,Brian Wheeler IV,2023-12,1,1,1.0,270.52
WDID10500,William Lee,2023-03,1,0,0.0,25.44
WDID10500,William Lee,2023-04,1,1,1.0,22.93
WDID10500,William Lee,2023-05,1,0,0.0,443.08
WDID10500,William Lee,2023-06,3,1,0.3333333333333333,780.48
WDID10500,William Lee,2023-08,2,2,1.0,1186.86
WDID10500,William Lee,2023-10,3,0,0.0,1145.1399999999999
WDID10501,Caroline Smith,2023-01,1,0,0.0,439.99
WDID10501,Caroline Smith,2023-05,1,0,0.0,422.0
WDID10501,Caroline Smith,2023-06,1,0,0.0,432.16
WDID10501,Caroline Smith,2023-08,1,1,1.0,377.9
WDID10501,Caroline Smith,2023-09,2,1,0.5,814.3399999999999
WDID10501,Caroline Smith,2023-10,1,1,1.0,68.89
WDID10501,Caroline Smith,2023-11,3,0,0.0,1176.43
WDID10501,Caroline Smith,2023-12,1,1,1.0,214.73
WDID10502,Heather Johnson,2023-01,1,1,1.0,197.76
WDID10502,Heather Johnson,2023-03,2,0,0.0,692.59
WDID10502,Heather Johnson,2023-04,2,0,0.0,853.0799999999999
WDID10502,Heather Johnson,2023-05,1,1,1.0,473.34
WDID10502,Heather Johnson,2023-06,2,0,0.0,713.76
WDID10502,Heather Johnson,2023-07,1,1,1.0,493.86
WDID10502,Heather Johnson,2023-08,1,1,1.0,47.51
WDID10502,Heather Johnson,2023-11,1,0,0.0,430.42
WDID10503,Alec Rodriguez,2023-01,1,1,1.0,289.71
WDID10503,Alec Rodriguez,2023-03,1,1,1.0,381.06
WDID10503,Alec Rodriguez,2023-04,1,1,1.0,93.17
WDID10503,Alec Rodriguez,2023-05,1,0,0.0,465.3
WDID10503,Alec Rodriguez,2023-06,2,0,0.0,606.4300000000001
WDID10503,Alec Rodriguez,2023-08,3,1,0.3333333333333333,1140.45
WDID10503,Alec Rodriguez,2023-12,2,0,0.0,761.5899999999999
WDID10504,Tracey Thomas,2023-01,2,1,0.5,594.22
WDID10504,Tracey Thomas,2023-03,1,0,0.0,201.8
WDID10504,Tracey Thomas,2023-05,1,0,0.0,415.07
WDID10504,Tracey Thomas,2023-06,2,0,0.0,775.6800000000001
WDID10504,Tracey Thomas,2023-07,1,1,1.0,461.61
WDID10504,Tracey Thomas,2023-11,2,2,1.0,538.86
WDID10504,Tracey Thomas,2023-12,2,0,0.0,816.95
WDID10505,Paula Case,2023-03,3,1,0.3333333333333333,1382.42
WDID10505,Paula Case,2023-05,1,0,0.0,444.34
WDID10505,Paula Case,2023-06,1,0,0.0,314.89
WDID10505,Paula Case,2023-07,2,1,0.5,713.0
WDID10505,Paula Case,2023-08,3,1,0.3333333333333333,1779.92
WDID10505,Paula Case,2023-12,1,1,1.0,234.71
WDID10506,Timothy Brown,2023-01,1,1,1.0,1033.98
WDID10506,Timothy Brown,2023-03,1,1,1.0,375.16
WDID10506,Timothy Brown,2023-04,2,0,0.0,1268.0
WDID10506,Timothy Brown,2023-05,1,0,0.0,436.11
WDID10506,Timothy Brown,2023-06,1,1,1.0,318.93
WDID10506,Timothy Brown,2023-08,2,1,0.5,656.97
WDID10506,Timothy Brown,2023-09,2,0,0.0,722.01
WDID10506,Timothy Brown,2023-10,1,0,0.0,277.16
WDID10507,Mark James,2023-01,1,0,0.0,383.28
WDID10507,Mark James,2023-02,1,0,0.0,341.9
WDID10507,Mark James,2023-03,1,1,1.0,736.48
WDID10507,Mark James,2023-04,1,1,1.0,890.67
WDID10507,Mark James,2023-05,3,0,0.0,739.5
WDID10507,Mark James,2023-06,1,0,0.0,786.18
WDID10507,Mark James,2023-07,1,0,0.0,419.11
WDID10507,Mark James,2023-08,1,1,1.0,188.46
WDID10507,Mark James,2023-11,1,1,1.0,452.21
WDID10508,Adam Wilson,2023-02,2,0,0.0,766.0
WDID10508,Adam Wilson,2023-03,1,1,1.0,339.64
WDID10508,Adam Wilson,2023-05,2,0,0.0,346.83000000000004
WDID10508,Adam Wilson,2023-07,2,2,1.0,638.5799999999999
WDID10508,Adam Wilson,2023-08,1,0,0.0,332.99
WDID10508,Adam Wilson,2023-09,1,0,0.0,297.74
WDID10508,Adam Wilson,2023-10,1,0,0.0,253.78
WDID10508,Adam Wilson,2023-12,1,1,1.0,461.31
WDID10509,Timothy Francis,2023-01,1,0,0.0,192.69
WDID10509,Timothy Francis,2023-02,2,0,0.0,478.84000000000003
WDID10509,Timothy Francis,2023-04,2,1,0.5,674.78
WDID10509,Timothy Francis,2023-05,1,1,1.0,1022.29
WDID10509,Timothy Francis,2023-06,1,1,1.0,487.81
WDID10509,Timothy Francis,2023-07,1,1,1.0,1202.99
WDID10509,Timothy Francis,2023-08,1,0,0.0,276.11
WDID10509,Timothy Francis,2023-09,1,0,0.0,326.17
WDID10509,Timothy Francis,2023-12,1,0,0.0,380.68
WDID10510,Oscar Shah,2023-03,1,1,1.0,37.66
WDID10510,Oscar Shah,2023-08,3,2,0.6666666666666666,823.34
WDID10510,Oscar Shah,2023-09,4,1,0.25,1588.11
WDID10510,Oscar Shah,2023-10,2,0,0.0,497.70000000000005
WDID10510,Oscar Shah,2023-11,1,0,0.0,103.86
WDID10511,Dr. Dustin Sherman DVM,2023-01,1,0,0.0,132.25
WDID10511,Dr. Dustin Sherman DVM,2023-02,1,0,0.0,352.73
WDID10511,Dr. Dustin Sherman DVM,2023-03,1,0,0.0,150.7
WDID10511,Dr. Dustin Sherman DVM,2023-04,2,1,0.5,499.56000000000006
WDID10511,Dr. Dustin Sherman DVM,2023-05,2,1,0.5,440.65999999999997
WDID10511,Dr. Dustin Sherman DVM,2023-06,2,1,0.5,503.02
WDID10511,Dr. Dustin Sherman DVM,2023-07,1,0,0.0,59.87
WDID10511,Dr. Dustin Sherman DVM,2023-10,1,1,1.0,337.6
WDID10512,Jason Evans,2023-01,2,0,0.0,691.97
WDID10512,Jason Evans,2023-02,1,0,0.0,53.83
WDID10512,Jason Evans,2023-03,1,0,0.0,102.6
WDID10512,Jason Evans,2023-06,1,0,0.0,126.98
WDID10512,Jason Evans,2023-07,1,0,0.0,170.99
WDID10512,Jason Evans,2023-10,2,2,1.0,1020.17
WDID10512,Jason Evans,2023-11,2,2,1.0,542.52
WDID10512,Jason Evans,2023-12,1,0,0.0,206.6
WDID10513,Andrew Reid,2023-01,1,1,1.0,153.64
WDID10513,Andrew Reid,2023-02,1,0,0.0,168.13
WDID10513,Andrew Reid,2023-03,1,0,0.0,125.32
WDID10513,Andrew Reid,2023-05,1,0,0.0,318.12
WDID10513,Andrew Reid,2023-07,2,1,0.5,534.3299999999999
WDID10513,Andrew Reid,2023-08,2,1,0.5,383.91999999999996
WDID10513,Andrew Reid,2023-10,2,1,0.5,680.04
WDID10513,Andrew Reid,2023-11,1,0,0.0,50.72
WDID10514,Mary Lee,2023-01,2,1,0.5,205.2
WDID10514,Mary Lee,2023-03,1,0,0.0,181.94
WDID10514,Mary Lee,2023-05,2,1,0.5,447.52
WDID10514,Mary Lee,2023-06,1,1,1.0,206.79
WDID10514,Mary Lee,2023-07,1,0,0.0,160.17
WDID10514,Mary Lee,2023-10,4,1,0.25,1514.0900000000001
WDID10515,Kelly Anderson,2023-02,2,0,0.0,416.08000000000004
WDID10515,Kelly Anderson,2023-03,3,3,1.0,387.77000000000004
WDID10515,Kelly Anderson,2023-04,2,0,0.0,552.01
WDID10515,Kelly Anderson,2023-05,1,0,0.0,83.06
WDID10515,Kelly Anderson,2023-09,1,0,0.0,31.44
WDID10515,Kelly Anderson,2023-10,1,0,0.0,150.9
WDID10515,Kelly Anderson,2023-12,1,1,1.0,116.34
WDID10516,Leah Shelton,2023-01,2,1,0.5,373.73
WDID10516,Leah Shelton,2023-04,1,0,0.0,62.65
WDID10516,Leah Shelton,2023-06,3,1,0.3333333333333333,805.12
WDID10516,Leah Shelton,2023-07,3,1,0.3333333333333333,576.6600000000001
WDID10516,Leah Shelton,2023-08,1,1,1.0,348.18
WDID10516,Leah Shelton,2023-10,1,0,0.0,227.96
WDID10517,Timothy Brown,2023-02,2,0,0.0,610.16
WDID10517,Timothy Brown,2023-03,1,1,1.0,858.7
WDID10517,Timothy Brown,2023-04,2,2,1.0,323.87
WDID10517,Timothy Brown,2023-07,2,0,0.0,235.48
WDID10517,Timothy Brown,2023-09,2,0,0.0,639.59
WDID10517,Timothy Brown,2023-11,1,1,1.0,84.02
WDID10517,Timothy Brown,2023-12,1,0,0.0,42.5
WDID10518,Nicholas Hendricks,2023-03,1,1,1.0,1032.92
WDID10518,Nicholas Hendricks,2023-04,2,1,0.5,802.1500000000001
WDID10518,Nicholas Hendricks,2023-06,1,0,0.0,85.33
WDID10518,Nicholas Hendricks,2023-08,3,1,0.3333333333333333,909.45
WDID10518,Nicholas Hendricks,2023-09,2,1,0.5,1070.6399999999999
WDID10518,Nicholas Hendricks,2023-10,1,0,0.0,147.65
WDID10518,Nicholas Hendricks,2023-12,1,0,0.0,185.0
WDID10519,Bradley Bradford,2023-01,2,1,0.5,198.7
WDID10519,Bradley Bradford,2023-02,1,1,1.0,323.56
WDID10519,Bradley Bradford,2023-03,1,0,0.0,96.85
WDID10519,Bradley Bradford,2023-05,1,0,0.0,119.51
WDID10519,Bradley Bradford,2023-06,1,1,1.0,1166.12
WDID10519,Bradley Bradford,2023-10,2,1,0.5,412.95000000000005
WDID10519,Bradley Bradford,2023-11,1,0,0.0,497.07
WDID10519,Bradley Bradford,2023-12,2,0,0.0,640.6500000000001
WDID10520,Janet Smith,2023-02,1,0,0.0,87.81
WDID10520,Janet Smith,2023-04,1,0,0.0,72.28
WDID10520,Janet Smith,2023-06,3,2,0.6666666666666666,1156.03
WDID10520,Janet Smith,2023-07,1,0,0.0,465.13
WDID10520,Janet Smith,2023-10,1,0,0.0,27.88
WDID10520,Janet Smith,2023-11,2,1,0.5,645.27
WDID10520,Janet Smith,2023-12,2,1,0.5,924.99
WDID10521,Gabriel Fox,2023-03,1,1,1.0,78.84
WDID10521,Gabriel Fox,2023-04,1,0,0.0,471.42
WDID10521,Gabriel Fox,2023-05,2,1,0.5,143.20999999999998
WDID10521,Gabriel Fox,2023-08,2,1,0.5,75.89
WDID10521,Gabriel Fox,2023-09,2,0,0.0,644.5
WDID10521,Gabriel Fox,2023-11,3,1,0.3333333333333333,1144.11
WDID10522,Michelle Hess,2023-01,2,1,0.5,611.76
WDID10522,Michelle Hess,2023-02,1,1,1.0,208.2
WDID10522,Michelle Hess,2023-03,2,1,0.5,554.14
WDID10522,Michelle Hess,2023-04,1,0,0.0,35.43
WDID10522,Michelle Hess,2023-07,1,1,1.0,327.45
WDID10522,Michelle Hess,2023-08,1,0,0.0,73.29
WDID10522,Michelle Hess,2023-09,1,0,0.0,40.17
WDID10522,Michelle Hess,2023-10,1,0,0.0,468.09
WDID10522,Michelle Hess,2023-11,1,0,0.0,446.6
WDID10523,Laura Hampton,2023-02,2,0,0.0,563.9
WDID10523,Laura Hampton,2023-03,1,0,0.0,462.08
WDID10523,Laura Hampton,2023-05,1,1,1.0,331.24
WDID10523,Laura Hampton,2023-06,1,1,1.0,473.75
WDID10523,Laura Hampton,2023-07,1,1,1.0,406.74
WDID10523,Laura Hampton,2023-08,2,0,0.0,965.69
WDID10523,Laura Hampton,2023-09,1,0,0.0,237.08
WDID10523,Laura Hampton,2023-11,2,1,0.5,694.99
WDID10524,Angela Evans,2023-03,3,1,0.3333333333333333,982.97
WDID10524,Angela Evans,2023-04,1,1,1.0,275.92
WDID10524,Angela Evans,2023-05,1,1,1.0,231.98
WDID10524,Angela Evans,2023-06,3,1,0.3333333333333333,771.0
WDID10524,Angela Evans,2023-07,3,0,0.0,1349.03
WDID10525,Kevin Morales,2023-02,2,1,0.5,871.9200000000001
WDID10525,Kevin Morales,2023-04,1,0,0.0,396.95
WDID10525,Kevin Morales,2023-05,2,0,0.0,862.9300000000001
WDID10525,Kevin Morales,2023-06,1,1,1.0,189.89
WDID10525,Kevin Morales,2023-08,1,1,1.0,487.78
WDID10525,Kevin Morales,2023-09,1,0,0.0,93.98
WDID10525,Kevin Morales,2023-10,1,0,0.0,1057.18
WDID10525,Kevin Morales,2023-11,1,1,1.0,1025.62
WDID10525,Kevin Morales,2023-12,1,0,0.0,424.74
WDID10526,Megan Hunt,2023-03,1,0,0.0,442.98
WDID10526,Megan Hunt,2023-06,1,0,0.0,371.81
WDID10526,Megan Hunt,2023-07,1,1,1.0,138.36
WDID10526,Megan Hunt,2023-08,2,1,0.5,276.91
WDID10526,Megan Hunt,2023-09,1,1,1.0,76.03
WDID10526,Megan Hunt,2023-10,1,0,0.0,412.64
WDID10526,Megan Hunt,2023-11,3,0,0.0,2142.44
WDID10526,Megan Hunt,2023-12,1,1,1.0,55.76
WDID10527,Matthew Brown,2023-01,1,0,0.0,68.17
WDID10527,Matthew Brown,2023-02,3,2,0.6666666666666666,1771.81
WDID10527,Matthew Brown,2023-03,1,0,0.0,377.7
WDID10527,Matthew Brown,2023-05,2,0,0.0,888.22
WDID10527,Matthew Brown,2023-06,1,0,0.0,312.42
WDID10527,Matthew Brown,2023-07,1,1,1.0,261.91
WDID10527,Matthew Brown,2023-09,2,1,0.5,625.78
WDID10528,Betty Brown,2023-01,1,1,1.0,342.43
WDID10528,Betty Brown,2023-02,1,0,0.0,433.25
WDID10528,Betty Brown,2023-03,1,0,0.0,425.24
WDID10528,Betty Brown,2023-05,2,1,0.5,214.93
WDID10528,Betty Brown,2023-07,1,0,0.0,356.57
WDID10528,Betty Brown,2023-08,1,0,0.0,342.99
WDID10528,Betty Brown,2023-09,1,0,0.0,429.51
WDID10528,Betty Brown,2023-10,1,1,1.0,480.0
WDID10528,Betty Brown,2023-11,2,1,0.5,571.9
WDID10529,Jasmine Smith,2023-01,1,0,0.0,325.68
WDID10529,Jasmine Smith,2023-03,2,0,0.0,463.79
WDID10529,Jasmine Smith,2023-05,1,0,0.0,306.26
WDID10529,Jasmine Smith,2023-06,2,0,0.0,713.23
WDID10529,Jasmine Smith,2023-07,1,1,1.0,302.16
WDID10529,Jasmine Smith,2023-10,2,1,0.5,706.23
WDID10529,Jasmine Smith,2023-11,1,1,1.0,39.43
WDID10529,Jasmine Smith,2023-12,1,1,1.0,358.26
WDID10530,Courtney Schroeder,2023-01,1,0,0.0,387.49
WDID10530,Courtney Schroeder,2023-03,1,1,1.0,141.09
WDID10530,Courtney Schroeder,2023-04,3,1,0.3333333333333333,794.98
WDID10530,Courtney Schroeder,2023-05,1,1,1.0,895.42
WDID10530,Courtney Schroeder,2023-06,1,1,1.0,1091.64
WDID10530,Courtney Schroeder,2023-08,1,0,0.0,294.75
WDID10530,Courtney Schroeder,2023-09,1,0,0.0,354.41
WDID10530,Courtney Schroeder,2023-10,1,0,0.0,400.8
WDID10530,Courtney Schroeder,2023-12,1,0,0.0,44.39
WDID10531,Brian Ellis,2023-01,1,0,0.0,292.01
WDID10531,Brian Ellis,2023-02,1,1,1.0,233.51
WDID10531,Brian Ellis,2023-04,1,0,0.0,333.38
WDID10531,Brian Ellis,2023-05,2,1,0.5,789.69
WDID10531,Brian Ellis,2023-06,1,0,0.0,28.25
WDID10531,Brian Ellis,2023-08,1,1,1.0,134.78
WDID10531,Brian Ellis,2023-10,2,0,0.0,611.25
WDID10531,Brian Ellis,2023-12,2,1,0.5,976.6500000000001
WDID10532,Kelly Sosa,2023-01,1,0,0.0,288.08
WDID10532,Kelly Sosa,2023-02,1,1,1.0,204.58
WDID10532,Kelly Sosa,2023-05,2,1,0.5,373.0
WDID10532,Kelly Sosa,2023-06,1,0,0.0,218.26
WDID10532,Kelly Sosa,2023-08,1,0,0.0,339.4
WDID10532,Kelly Sosa,2023-10,2,1,0.5,698.5899999999999
WDID10532,Kelly Sosa,2023-11,1,0,0.0,247.5
WDID10532,Kelly Sosa,2023-12,2,1,0.5,971.2900000000001
WDID10533,Michelle Robinson,2023-01,3,1,0.3333333333333333,863.41
WDID10533,Michelle Robinson,2023-02,1,0,0.0,332.45
WDID10533,Michelle Robinson,2023-05,2,1,0.5,677.63
WDID10533,Michelle Robinson,2023-06,2,0,0.0,969.9300000000001
WDID10533,Michelle Robinson,2023-07,2,1,0.5,508.84000000000003
WDID10533,Michelle Robinson,2023-12,1,1,1.0,83.5
WDID10534,Jared Cooper,2023-04,1,0,0.0,318.86
WDID10534,Jared Cooper,2023-07,1,0,0.0,452.44
WDID10534,Jared Cooper,2023-09,3,1,0.3333333333333333,1097.3899999999999
WDID10534,Jared Cooper,2023-10,1,0,0.0,256.7
WDID10534,Jared Cooper,2023-11,5,3,0.6,1804.55
WDID10535,Amanda King,2023-01,2,0,0.0,565.64
WDID10535,Amanda King,2023-04,2,1,0.5,1302.74
WDID10535,Amanda King,2023-05,1,0,0.0,236.06
WDID10535,Amanda King,2023-06,1,1,1.0,354.24
WDID10535,Amanda King,2023-07,1,0,0.0,306.44
WDID10535,Amanda King,2023-08,1,1,1.0,753.88
WDID10535,Amanda King,2023-09,1,0,0.0,240.18
WDID10535,Amanda King,2023-10,2,1,0.5,556.6800000000001
WDID10536,Scott Wallace,2023-01,1,0,0.0,167.74
WDID10536,Scott Wallace,2023-04,1,0,0.0,434.65
WDID10536,Scott Wallace,2023-05,1,0,0.0,176.53
WDID10536,Scott Wallace,2023-06,1,1,1.0,452.47
WDID10536,Scott Wallace,2023-07,2,2,1.0,931.99
WDID10536,Scott Wallace,2023-08,1,0,0.0,300.44
WDID10536,Scott Wallace,2023-09,3,1,0.3333333333333333,887.44
WDID10536,Scott Wallace,2023-10,1,0,0.0,226.02
WDID10537,Veronica Taylor,2023-02,1,1,1.0,50.55
WDID10537,Veronica Taylor,2023-05,1,0,0.0,428.72
WDID10537,Veronica Taylor,2023-07,4,1,0.25,617.03
